#LICENSE_ID,SOURCE_SYSTEM,CALLSIGN,FACILITY_ID,FRN,LIC_NAME,COMMON_NAME,RADIO_SERVICE_CODE,RADIO_SERVICE_DESC,ROLLUP_CATEGORY_CODE,ROLLUP_CATEGORY_DESC,GRANT_DATE,EXPIRED_DATE,CANCELLATION_DATE,LAST_ACTION_DATE,LIC_STATUS_CODE,LIC_STATUS_DESC,ROLLUP_STATUS_CODE,ROLLUP_STATUS_DESC,ENTITY_TYPE_CODE,ENTITY_TYPE_DESC,ROLLUP_ENTITY_CODE,ROLLUP_ENTITY_DESC,LIC_ADDRESS,LIC_CITY,LIC_STATE,LIC_ZIP_CODE,LIC_ATTENTION_LINE,CONTACT_COMPANY,CONTACT_NAME,CONTACT_TITLE,CONTACT_ADDRESS1,CONTACT_ADDRESS2,CONTACT_CITY,CONTACT_STATE,CONTACT_ZIP,CONTACT_COUNTRY,CONTACT_PHONE,CONTACT_FAX,CONTACT_EMAIL,MARKET_CODE,MARKET_DESC,CHANNEL_BLOCK,LOC_TYPE_CODE,LOC_TYPE_DESC,LOC_CITY,LOC_COUNTY_CODE,LOC_COUNTY_NAME,LOC_STATE,LOC_RADIUS_OP,LOC_SEQ_ID,LOC_LAT_DEG,LOC_LAT_MIN,LOC_LAT_SEC,LOC_LAT_DIR,LOC_LONG_DEG,LOC_LONG_MIN,LOC_LONG_SEC,LOC_LONG_DIR,HGT_STRUCTURE,ASR_NUM,ANTENNA_ID,ANT_SEQ_ID,ANT_MAKE,ANT_MODEL,ANT_TYPE_CODE,ANT_TYPE_DESC,AZIMUTH,BEAMWIDTH,POLARIZATION_CODE,FREQUENCY_ID,FREQ_SEQ_ID,FREQ_CLASS_STATION_CODE,FREQ_CLASS_STATION_DESC,POWER_ERP,POWER_OUTPUT,FREQUENCY_ASSIGNED,FREQUENCY_UPPER_BAND,UNIT_OF_MEASURE,TOLERANCE,EMISSION_ID,EMISSION_SEQ_ID,EMISSION_CODE,GROUND_ELEVATION
1000043169,"CDBS","WMAW-TV",43169,"0001739002","MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV",,"DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:37","06/01/2021 00:00:00",,"05/05/2009 14:54:37","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3825 RIDGEWOOD ROAD","JACKSON","MS","39211",,"Gray Miller Persh LLP","Margaret L Miller",,"2233 Wisconsin Ave, NW","Suite 226","WASHINGTON","DC","20007",,"2027762914",,"mmiller@graymillerpersh.com",,,,"DT","Digital TV","MERIDIAN",,,"MS",,43169,32,8,18.5,"N",89,5,35.8,"W",,"1041037",1000039425,1001288,"Die","TUF-O4-14/56H-1-T","N","Non-Directional",,,"H",1000039425,,,,640.000,,554.00000000,554.00000000,"MHz.",,,,,192.0000000
1000043184,"CDBS","WMAU-TV",43184,"0001739002","MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV",,"DT","Digital TV","Broadcast","Broadcast","05/05/2009 14:54:35","06/01/2021 00:00:00",,"05/05/2009 14:54:35","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3825 RIDGEWOOD ROAD","JACKSON","MS","39211",,"SCHWARTZ, WOODS & MILLER","MALCOLM G. STEVENSON",,"1233 20TH STREET, NW","SUITE 610","WASHINGTON","DC","20036-7322",,"2028331700",,"STEVENSON@SWMLAW.COM",,,,"TV","Television","BUDE",,,"MS",,43184,31,22,22.0,"N",90,45,4.0,"W",,"1041049",1000039442,31544,"DIE","TFU-33J","N","Non-Directional",,,"H",1000039442,,,,647.300,,494.00000000,494.00000000,"MHz.",,,,,
1000043198,"CDBS","WMAH-FM",43198,"0001739002","MISSISSIPPI AUTHORITY FOR EDUCATIONAL TV",,"FM","FM Station","Broadcast","Broadcast","04/12/2001 12:54:10","06/01/2028 00:00:00",,"04/12/2001 12:54:10","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3825 RIDGEWOOD ROAD","JACKSON","MS","39211",,"SCHWARTZ, WOODS & MILLER","MALCOLM G. STEVENSON",,,,,,,,"2028331700",,"STEVENSON@SWMLAW.COM",,,,"FM","FM Station","BILOXI",,,"MS",,43198,30,45,18.0,"N",88,56,44.0,"W",,"1041052",1000039470,31470,"JAM","JHPC-10","N","Non-Directional",,,,1000039470,,"C","A Zone II station, with exactly 100kW ERP and a class contour distance 72km-92km",100.000,22900.000,90.30000000,90.30000000,"MHz.",,,,,53.0000000
1000043221,"CDBS","KBYZ",43221,"0021728290","TOWNSQUARE MEDIA BISMARCK LICENSE, LLC",,"FM","FM Station","Broadcast","Broadcast",,"04/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","1 MANHATTANVILLE ROAD, SUITE 202","PURCHASE","NY","10577",,"WILEY REIN & FIELDING LLP","MARK N. LIPP, ESQ.",,,,,,,,"2027197503",,"MLIPP@WRF.COM",,,,"FM","FM Station","BISMARCK",,,"ND",,43221,46,35,24.0,"N",100,47,46.0,"W",,"1040570",1000039490,,"DIE","DCRM 10 CRP","N","Non-Directional",,,,1000039490,,"C1","A Zone II station, with 50kW-100kW ERP and a class contour distance 52km-72km",100.000,23860.000,96.50000000,96.50000000,"MHz.",,,,,
1000043237,"CDBS","KZOT",43237,"0014471775","NRG LICENSE SUB, LLC",,"AM","AM Station","Broadcast","Broadcast","06/05/2006 00:00:00","06/01/2021 00:00:00",,"06/05/2006 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","2875 MT. VERNON ROAD SE","CEDAR RAPIDS","IA","52403-3553",,,,,,,,,,,,,,,,,"AM","AM Station","BELLEVUE",,,"NE",,43237,,,,,,,,,50.3,,1000039503,,,,"DA",,,,,1000039503,,"B","Clear and Regional channel 0.25kW-50kW stations, delivering only primary service",,,1180.00000000,1180.00000000,"KHz.",,,,,
1000048502,"CDBS","K251BS",48502,"0007309255","CALVARY CHAPEL OF COSTA MESA, INC.",,"FX","FM Translator","Broadcast","Broadcast","03/15/2012 00:00:00","10/01/2021 00:00:00",,"03/15/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3000 W. MACARTHUR BLVD., SUITE 500","SANTA ANA","CA","92704",,"HARDY, CAREY, CHAUTIN & BALKIN, LLP","MARK A. BALKIN",,"1080 WEST CAUSEWAY APPROACH",,"MANDEVILLE","LA","70471",,"9856290777",,"MBALKIN@HARDYCAREY.COM",,,,"FX","FM Translator","NORTH LAS VEGAS",,,"NV",,48502,35,56,45.0,"N",115,2,41.0,"W",,,1000041797,32820,"TEL","ANT90D-V","N","Non-Directional",,,,1000041797,,"D","A Noncommercial educational operating with no more than 10W",0.010,12.500,98.10000000,98.10000000,"MHz.",,,,,1318.0000000
1000048502,"CDBS","K251BS",48502,"0007309255","CALVARY CHAPEL OF COSTA MESA, INC.",,"FX","FM Translator","Broadcast","Broadcast","03/15/2012 00:00:00","10/01/2021 00:00:00",,"03/15/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","3000 W. MACARTHUR BLVD., SUITE 500","SANTA ANA","CA","92704",,,,,,,,,,,,,"NA",,,,"FX","FM Translator","NORTH LAS VEGAS",,,"NV",,48502,35,56,45.0,"N",115,2,38.0,"W",,,1000041799,108834,"SCA","HDCA5-CP","C","Directional Composite",,,,1000041799,,"D","A Noncommercial educational operating with no more than 10W",0.180,82.000,98.10000000,98.10000000,"MHz.",,,,,1320.0000000
1000048509,"CDBS","KDJW",48509,"0014466106","CATHOLIC RADIO OF THE TEXAS HIGH PLAINS",,"AM","AM Station","Broadcast","Broadcast","02/14/2006 00:00:00","08/01/2021 00:00:00",,"02/14/2006 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","4674 CR 28","WILDORADO","TX","79098",,"LAW OFFICE OF DENNIS J. KELLY","DENNIS J. KELLY",,,,,,,,"8883225291",,"DKELLYFCCLAW1@VERIZON.NET",,,,"AM","AM Station","AMARILLO",,,"TX",,48509,35,14,33.0,"N",101,47,3.0,"W",47.9,,1000041809,,,,"DA2","Directional Antenna: Different constants day and night",,,,1000041809,,"B","Clear and Regional channel 0.25kW-50kW stations, delivering only primary service",,,1360.00000000,1360.00000000,"KHz.",,,,,
1000048534,"CDBS","KKAF-LD",48534,"0021646880","KMYA, LLC",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast","12/20/2012 00:00:00","06/01/2021 00:00:00",,"12/20/2012 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","11610 PLEASANT RIDGE ROAD, SUITE 103 #222","SUITE 103 #222","AR","72223",,"KALEIDOSCOPE FOUNDATION, INC.","LARRY E.MORTON",,,,,,,,"5014761507",,"EQUITYLEM@GMAIL.COM",,,,"TX","TV Translator or LPTV station","FAYETTEVILLE",,,"AR",,48534,36,8,49.0,"N",94,11,26.0,"W",,"1200512",1000041854,17730,"ANT","ACS16E","N","Non-Directional",,,"H",1000041854,,,,24.500,,566.00000000,572.00000000,"MHz.",,,,,
1000048537,"CDBS","KYWA",48537,"0004995288","WAY MEDIA, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","PO BOX 64500","COLORADO SPRINGS","CO","80962",,"WAY-FM MEDIA GROUP, INC","BOB AUGSBURG",,,,,,,,"7195330300",,"BOB@WAYFM.COM",,,,"FM","FM Station","WICHITA",,,"KS",,48537,37,26,5.0,"N",97,5,36.0,"W",,,1000041870,,,,,,,,,1000041870,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",2.500,,90.70000000,90.70000000,"MHz.",,,,,
1000048537,"CDBS","KYWA",48537,"0004995288","WAY MEDIA, INC.",,"FM","FM Station","Broadcast","Broadcast",,"06/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","PO BOX 64500","COLORADO SPRINGS","CO","80962",,"WAY MEDIA, INC.","BOB AUGSBURG",,,,,,,,"7195330300",,"BOB@WAYFM.COM",,,,"FS","FM Auxiliary Transmitting Antenna","WICHITA",,,"KS",,48537,37,41,8.0,"N",97,20,16.0,"W",,,1000041872,,"JAM","JMHP-4HW, 4 BAY, 0.5 WAVLENGTH, H POLARIZED ONLY","N","Non-Directional",,,,1000041872,,"C1","A Zone II station, with 50kW-100kW ERP and a class contour distance 52km-72km",2.200,1240.000,90.70000000,90.70000000,"MHz.",,,,,
1000048561,"CDBS","K35HB-D",48561,"0009961889","NEXSTAR BROADCASTING, INC.","NEXSTAR BROADCASTING, INC.","LD","Digital Translator or Digital LPTV","Broadcast","Broadcast",,"10/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","545 E. JOHN CARPENTER FREEWAY, SUITE 700","IRVING","TX","75062",,"WILEY REIN & FIELDING LLP","JOHN FIORINI, III, ESQ.",,,,,,,,"2027197145",,"JFIORINI@WRF.COM",,,,"TX","TV Translator or LPTV station","DEMING",,,"NM",,48561,32,11,40.0,"N",107,36,29.0,"W",,,1000041923,20735,"SCA","4DR-16S","D","Directional",,,,1000041923,,,,2.670,,596.00000000,602.00000000,"MHz.",,,,,1706.0000000
1000048563,"CDBS","K49FX-D",48563,"0009961889","NEXSTAR BROADCASTING, INC.","NEXSTAR BROADCASTING, INC.","LD","Digital Translator or Digital LPTV","Broadcast","Broadcast",,"10/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","545 E. JOHN CARPENTER FREEWAY, SUITE 700","IRVING","TX","75062",,"NEXSTAR BROADCASTING, INC.","Elizabeth Ryder",,"545 E. John Carpenter Freeway","Suite 700","IRVING","TX","75062",,"9723738800",,"eryder@nexstar.tv",,,,"LD","Digital Translator or Digital LPTV","ALAMOGORDO",,,"NM",,48563,32,49,47.0,"N",105,53,12.0,"W",,,1000041928,72080,"SCA","PR-450-2 COMPOSITE","C","Directional Composite",,,,1000041928,,,,0.420,,578.00000000,584.00000000,"MHz.",,,,,2374.0000000
1000049660,"CDBS","DK28BY",49660,"0004951505","OKLAHOMA COMMUNITY TELEVISION, LLC",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","07/16/2010 00:00:00","06/01/2014 00:00:00","07/16/2010 00:00:00","07/16/2010 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","PO BOX 398","SAYRE","OK","73662-0398",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","STRONG CITY",,,"OK",,49660,35,46,58.0,"N",99,35,13.0,"W",,,1000043322,,,,"N","Non-Directional",,,"H",1000043322,,,,0.815,,554.00000000,554.00000000,"MHz.",,,,,
1000049665,"CDBS","DK38HM",49665,"0004951505","OKLAHOMA COMMUNITY TELEVISION, LLC",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","04/21/2010 00:00:00","06/01/2014 00:00:00","04/21/2010 00:00:00","04/21/2010 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","PO BOX 398","SAYRE","OK","73662-0398",,,"ARNOLD CRUZE",,,,,,,,"8062592879",,"ACRUZE@ARN.NET",,,,"TX","TV Translator or LPTV station","WEATHERFORD",,,"OK",,49665,35,29,28.0,"N",98,43,54.0,"W",,,1000043331,,,,"N","Non-Directional",,,"H",1000043331,,,,0.886,,614.00000000,614.00000000,"MHz.",,,,,
1000049670,"CDBS","DK17DH",49670,"0004951505","OKLAHOMA COMMUNITY TELEVISION, LLC",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","04/21/2010 00:00:00","06/01/2014 00:00:00","04/21/2010 00:00:00","04/21/2010 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","PO BOX 398","SAYRE","OK","73662-0398",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","WEATHERFORD",,,"OK",,49670,35,29,28.0,"N",98,43,54.0,"W",,,1000043338,,,,"N","Non-Directional",,,"H",1000043338,,,,0.942,,488.00000000,488.00000000,"MHz.",,,,,
1000049672,"CDBS","DK22ED",49672,"0004951505","OKLAHOMA COMMUNITY TELEVISION, LLC",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","04/21/2010 00:00:00","06/01/2014 00:00:00","04/21/2010 00:00:00","04/21/2010 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","PO BOX 398","SAYRE","OK","73662-0398",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","WEATHERFORD",,,"OK",,49672,35,29,28.0,"N",98,43,54.0,"W",,,1000043340,,,,"N","Non-Directional",,,"H",1000043340,,,,0.942,,518.00000000,518.00000000,"MHz.",,,,,
1000049705,"CDBS","DWGXM",49705,,"NORTHRIDGE LOCAL BOARD OF EDUCATION",,"FM","FM Station","Broadcast","Broadcast","12/18/2003 00:00:00","10/01/2004 00:00:00","12/18/2003 00:00:00","12/18/2003 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","2251 TIMBER LANE","DAYTON","OH","45414",,,,,,,,,,,,,,,,,"FM","FM Station","DAYTON",,,"OH",,49705,39,48,57.0,"N",84,11,33.0,"W",,,1000043381,,,,"N","Non-Directional",,,,1000043381,,"D","A Noncommercial educational operating with no more than 10W",0.013,,98.10000000,98.10000000,"MHz.",,,,,255.4000000
1000049717,"CDBS","DK02LB",49717,,"NORTHWAY VILLAGE COUNCIL",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","04/01/2011 00:00:00","02/01/2007 05:00:00","04/01/2011 00:00:00","04/01/2011 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","5900 E,TUDOR ROAD","ANCHORAGE","AK","99507",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","NORTHWAY",,,"AK",,49717,62,58,4.0,"N",141,53,34.0,"W",,,1000043410,20822,"SCA","HDCA-5-2","D","Directional",,,"H",1000043410,,,,0.049,,54.00000000,54.00000000,"MHz.",,,,,
1000049724,"CDBS","KJPZ",49724,"0004076824","HI-LINE RADIO FELLOWSHIP, INC.",,"FM","FM Station","Broadcast","Broadcast","07/30/2018 00:00:00","04/01/2021 00:00:00",,"07/30/2018 00:00:00","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 2426","HAVRE","MT","59501-2426",,"HI-LINE RADIO FELLOWSHIP, INC.","RON HUCKEBY",,,,,,,,"4064914998",,"MTRADIOENGINEER@YAHOO.COM",,,,"FM","FM Station","EAST HELENA",,,"MT",,49724,46,46,11.0,"N",112,1,25.0,"W",,,1000043420,,,,"N","Non-Directional",,,,1000043420,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",5.000,,104.10000000,104.10000000,"MHz.",,,,,
1000052779,"CDBS","K48LG-D",52779,"0005030093","PLAINS-PARADISE TV DISTRICT",,"LD","Digital Translator or Digital LPTV","Broadcast","Broadcast",,"04/01/2022 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 1","PLAINS","MT","59859",,"Plains/Paradise TV Dist.","WAYNE Vannice",,"PO Box 1",,"PLAINS","MT","59859",,"4068263753",,"BLUESKY@BLACKFOOT.NET",,,,"TX","TV Translator or LPTV station","PLAINS",,,"MT",,52779,47,22,20.0,"N",114,51,29.0,"W",,,1000046828,23501,"SCA","PR-450U","D","Directional",,,,1000046828,,,,4.100,,782.00000000,782.00000000,"MHz.",,,,,2083.0000000
1000052808,"CDBS","KRCK-FM",52808,"0029774460","W. LAWRENCE PATRICK, RECEIVER",,"FM","FM Station","Broadcast","Broadcast","06/28/2002 10:53:59","12/01/2021 00:00:00",,"06/28/2002 10:53:59","LICEN","LICENSED","A","Active",,"Unknown","B","Business","199 CARTER VIEW DR.","CODY","WY","8",,"PLAYA DEL SOL BROADCASTERS","MR. EDWARD R. STOLZ, II",,,,,,,,"7603410123",,"EDWARD@KRCK.COM",,,,"FM","FM Station","MECCA",,,"CA",,52808,33,48,4.0,"N",116,13,28.0,"W",,,1000046881,80632,"PSI","PSIFM-2-HWS-DA","D","Directional",,,,1000046881,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",2.000,1600.000,97.70000000,97.70000000,"MHz.",,,,,
1000052817,"CDBS","DK07BU",52817,,"PLEASANT VALLEY T.V. CLUB",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","10/07/2004 00:00:00","04/01/2006 00:00:00","10/07/2004 00:00:00","10/07/2004 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","C/O FIRE DEP.P.O.BOX 154","HOWARD","CO","81233",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","HOWARD",,,"CO",,52817,38,26,28.0,"N",105,50,41.0,"W",,,1000046889,24536,"CM","*A","D","Directional",,,"H",1000046889,,,,0.012,,174.00000000,174.00000000,"MHz.",,,,,
1000052818,"CDBS","KAJM",52818,"0007198484","SIERRA H BROADCASTING, INC.",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2021 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","SUITE 205, 1710 E. INDIAN SCHOOL ROAD","PHOENXI","AZ","85016",,"THOMPSON HINE LLP","BARRY A. FRIEDMAN",,,,,,,,"2023318800",,"BARRY.FRIEDMAN@THOMPSONHINE.COM",,,,"FM","FM Station","CAMP VERDE",,,"AZ",,52818,34,13,47.0,"N",112,21,3.0,"W",,,1000046897,,"ERI","SHPX-6AC-SP","N","Non-Directional",,,,1000046897,,"C","A Zone II station, with exactly 100kW ERP and a class contour distance 72km-92km",40.000,14000.000,104.30000000,104.30000000,"MHz.",,,,,
1000052840,"CDBS","WSDP",52840,"0007384001","PLYMOUTH-CANTON COMMUNITY SCHOOLS",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2020 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","46181 JOY ROAD","CANTON","MI","48187",,"PLYMOUTH-CANTON COMMUNITY SCHOOLS","BILL KEITH",,,,,,,,"7344167732",,"KEITHB@PCCS.K12.MI.US",,,,"FM","FM Station","PLYMOUTH",,,"MI",,52840,42,20,50.0,"N",83,29,51.0,"W",,,1000046930,,,,,,,,,1000046930,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",0.200,,88.10000000,88.10000000,"MHz.",,,,,
1000052887,"CDBS","KCNZ-CD",52887,"0026495465","POQUITO MAS COMMUNICATIONS LLC",,"DC","Digital Class A TV","Broadcast","Broadcast","08/27/2001 08:04:19","12/01/2022 00:00:00",,"08/27/2001 08:04:19","LICEN","LICENSED","A","Active",,"Unknown","B","Business","15200 SUNSET BOULEVARD, SUITE 202","PACIFIC PALISADES","CA","90272",,"KBIT-TV","WARREN TRUMBLY",,,,,,,,"4157493000",,,,,,"CA","Class A TV","SAN FRANCISCO",,,"CA",,52887,37,41,15.0,"N",122,26,1.0,"W",,"1205149",1000046955,20756,"SCA","4X2KBBU","D","Directional",,,,1000046955,,,,90.000,,566.00000000,566.00000000,"MHz.",,,,,383.1000000
1000052887,"CDBS","KCNZ-CD",52887,"0026495465","POQUITO MAS COMMUNICATIONS LLC",,"DC","Digital Class A TV","Broadcast","Broadcast","08/27/2001 08:04:19","12/01/2022 00:00:00",,"08/27/2001 08:04:19","LICEN","LICENSED","A","Active",,"Unknown","B","Business","15200 SUNSET BOULEVARD, SUITE 202","PACIFIC PALISADES","CA","90272",,"ABACUS COMMUNICATIONS COMPANY","BENJAMIN PEREZ",,,,,,,,"2024623680",,"ABACUS@EROLS.COM",,,,"CA","Class A TV","SAN FRANCISCO",,,"CA",,52887,37,29,17.0,"N",121,51,59.0,"W",,"1019291",1000046959,17901,"ANT","ODD920213GD","D","Directional",,,"H",1000046959,,,,19.000,,566.00000000,566.00000000,"MHz.",,,,,
1000043277,"CDBS","WDCJ",43277,"0007164544","RADIO ONE LICENSES, LLC",,"FM","FM Station","Broadcast","Broadcast","02/08/2001 10:56:59","10/01/2027 00:00:00",,"02/08/2001 10:56:59","LICEN","LICENSED","A","Active",,"Unknown","B","Business","1010 WAYNE AVENUE, 14TH FLOOR","SILVER SPRING","MD","20910",,"FLEISCHMAN AND WALSH, LLP","MARK B. DENBO, ESQ.",,,,,,,,"2029397900",,"MDENBO@FW-LAW.COM",,,,"FM","FM Station","PRINCE FREDERICK",,,"MD",,43277,38,30,52.0,"N",76,37,3.0,"W",,,1000039552,,,,"N","Non-Directional",,,,1000039552,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",2.100,,92.70000000,92.70000000,"MHz.",,,,,
1000043339,"CDBS","KTCE",43339,"0010028835","MOENKOPI COMMUNICATIONS, INC.",,"FM","FM Station","Broadcast","Broadcast","05/17/2002 12:08:07","10/01/2021 00:00:00",,"05/17/2002 12:08:07","LICEN","LICENSED","A","Active",,"Unknown","B","Business","P.O. BOX 10","PROVO","UT","84603",,,,,,,,,,,,,,,,,"FM","FM Station","PAYSON",,,"UT",,43339,40,3,20.0,"N",111,49,43.0,"W",,,1000039607,,,,,,,,,1000039607,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",0.058,,92.10000000,92.10000000,"MHz.",,,,,
1000043349,"CDBS","DK03CK",43349,,"MOFFAT COUNTY",,"TX","TV Translator or LPTV station","Broadcast","Broadcast","09/04/2007 00:00:00","04/01/1998 02:00:00","09/04/2007 00:00:00","09/04/2007 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","221 WEST VICTORY WAY","CRAIG","CO","81625",,,,,,,,,,,,,,,,,"TX","TV Translator or LPTV station","CRAIG",,,"CO",,43349,40,31,36.0,"N",107,33,51.0,"W",,,1000039617,,,,,,,,"H",1000039617,,,,0.008,,60.00000000,60.00000000,"MHz.",,,,,
1000048573,"CDBS","DK14LO",48573,"0009961889","NEXSTAR BROADCASTING, INC.","NEXSTAR BROADCASTING, INC.","TX","TV Translator or LPTV station","Broadcast","Broadcast","05/04/2017 01:00:00","10/01/2022 00:00:00","05/04/2017 01:00:00","05/04/2017 01:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","545 E. JOHN CARPENTER FREEWAY, SUITE 700","IRVING","TX","75062",,"WILEY REIN & FIELDING LLP","JOHN E. FIORINI, III",,,,,,,,"2027197145",,"JFIORINI@WRF.COM",,,,"TX","TV Translator or LPTV station","LORDSBURG",,,"NM",,48573,32,34,57.0,"N",108,25,29.0,"W",,,1000041948,41425,"SCA","PRTV-14","D","Directional",,,,1000041948,,,,0.189,,470.00000000,476.00000000,"MHz.",,,,,
1000048575,"CDBS","KRQE",48575,"0009961889","NEXSTAR BROADCASTING, INC.","NEXSTAR BROADCASTING, INC.","DT","Digital TV","Broadcast","Broadcast","06/16/2009 09:47:28","10/01/2022 00:00:00",,"06/16/2009 09:47:28","LICEN","LICENSED","A","Active",,"Unknown","B","Business","545 E. JOHN CARPENTER FREEWAY, SUITE 700","IRVING","TX","75062",,"LIN OF NEW MEXICO, LLC","LIN OF NEW MEXICO, LLC",,"ONE WEST EXCHANGE STREET","SUITE 5A","PROVIDENCE","RI","02903",,"4014579525",,"JEAN.BENZ@LINTV.COM",,,,"DT","Digital TV","ALBUQUERQUE",,,"NM",,48575,35,12,40.0,"N",106,26,57.0,"W",,,1000041952,87505,"ERI","ATW6V8-HTO-13","N","Non-Directional",,,"H",1000041952,,,,21.500,,210.00000000,210.00000000,"MHz.",,,,,3246.0000000
1000048621,"CDBS","WPSK-FM",48621,"0016655631","MONTICELLO MEDIA LLC",,"FM","FM Station","Broadcast","Broadcast",,"10/01/2027 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","149 ROSCOE BLVD. SOUTH","PONTE VEDRA BEACH","FL","32082",,,,,,,,,,,,,,,,,"FM","FM Station","PULASKI",,,"VA",,48621,37,1,28.0,"N",80,44,47.0,"W",,,1000042003,,,,,,,,,1000042003,,"A","A Zone I, I-A, or II station, with 0.1kW-6kW ERP and a class contour distance <=28km",0.200,,107.10000000,107.10000000,"MHz.",,,,,
1000048636,"CDBS","DKMLB",48636,"0001713213","HOLLADAY BROADCASTING OF LOUISIANA, LLC",,"AM","AM Station","Broadcast","Broadcast","03/04/2008 00:00:00","06/01/2012 00:00:00","03/04/2008 00:00:00","03/04/2008 00:00:00","LICAN","LICENSE CANCELLED","C","Cancelled",,"Unknown","B","Business","1109 HUDSON LANE","MONROE","LA","71211",,,,,,,,,,,,,,,,,"AM","AM Station","MONROE",,,"LA",,48636,32,33,10.0,"N",92,4,24.0,"W",62.5,"1034012",1000042017,,,,"DAN","Directional Antenna: Nighttime Only",,,,1000042017,,"B","Clear and Regional channel 0.25kW-50kW stations, delivering only primary service",,,1440.00000000,1440.00000000,"KHz.",,,,,
1000048645,"CDBS","WRTR",48645,"0027342633","CAPSTAR TX, LLC",,"FM","FM Station","Broadcast","Broadcast",,"04/01/2020 00:00:00",,,"LICEN","LICENSED","A","Active",,"Unknown","B","Business","7136 S. YALE AVENUE, SUITE 501","TULSA","OK","74136",,"HOGAN & HARTSON L.L.P.","MARISSA G. REPP",,,,,,,,"2026386845",,"MGREPP@HHLAW.COM",,,,"FM","FM Station","BROOKWOOD",,,"AL",,48645,33,12,51.8,"N",87,29,22.2,"W",,,1000042032,121171,"ERI","MP-6E-DA-HW, six sections, .5 wavelength spaced","D","Directional",,,,1000042032,,"C3","A Zone II station, with 6kW-25kW ERP and a class contour distance 28km-39km",25.000,10000.000,105.90000000,105.90000000,"MHz.",,,,,
